frame.number|frame.time|frame.time_relative|frame.len|ip.version|ip.proto|ip.src|ip.dst|ip.flags|ip.frag_offset|ip.ttl|ip.len|ip.fragment.error|tcp.stream|tcp.time_relative|tcp.time_delta|tcp.srcport|tcp.dstport|tcp.len|tcp.hdr_len|tcp.pdu.size|tcp.window_size|tcp.flags|tcp.flags.fin|tcp.flags.ack|tcp.flags.syn|tcp.analysis.retransmission|tcp.analysis.rto|tcp.analysis.ack_rtt|tcp.analysis.initial_rtt|tcp.analysis.bytes_in_flight|tcp.analysis.duplicate_ack|tcp.analysis.fast_retransmission|tcp.analysis.flags|tcp.analysis.keep_alive|tcp.analysis.keep_alive_ack|tcp.analysis.lost_segment|tcp.analysis.out_of_order|tcp.analysis.reused_ports|tcp.analysis.rto_frame|tcp.analysis.spurious_retransmission|tcp.analysis.tfo_syn|tcp.analysis.window_full|tcp.analysis.window_update|tcp.analysis.zero_window|tcp.analysis.zero_window_probe|tcp.analysis.zero_window_probe_ack|tcp.options.wscale.multiplier|tcp.segment.error|tls.record.content_type|tls.handshake.type|tls.alert_message|tls.handshake.cert_type.type|tls.handshake.extensions_server_name|tls.handshake.extensions_alpn_str|tls.resumed|tls.handshake.ciphersuite|tls.segment.error|tls.alert_message|tls.alert_message.desc|tls.alert_message.level|x509ce.dNSName|http.response.code|http.location|http.request.full_uri|http.request.method|http.request.uri|http.time|http.content_length|http.referer|_ws.expert.severity|udp.stream|udp.dstport|udp.srcport|udp.length.bad|udp.length.bad_zero|udp.possible_traceroute|udp.checksum.bad|dns.flags|dns.flags.rcode|dns.flags.response|dns.time|dns.count.queries|dns.qry.name|dns.resp.ttl
2335|Dec 22, 2019 18:30:52.777929000 GMT|16.388311000|76|6|||||||||40|0.318864000|0.000093000|41529|443|0|20||0|0x00000004|0|0|0|||||||||||||||||||||||||||||||||||||||||||||6291456||||||||||||||
2338|Dec 22, 2019 18:30:52.777951000 GMT|16.388333000|100|6|||||||||37|0.340945000|0.062661000|443|43418|0|44||66816|0x00000010|0|1|0||||0.095478000||1,1||1|||||||||||||||||||||||||||||||||||||4194304||||||||||||||
2340|Dec 22, 2019 18:30:52.778010000 GMT|16.388392000|88|6|||||||||37|0.341004000|0.000059000|443|43418|0|32||66816|0x00000010|0|1|0|||0.062720000|0.095478000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
2342|Dec 22, 2019 18:30:52.778072000 GMT|16.388454000|652|6|||||||||37|0.341066000|0.000062000|443|43418|564|32||66816|0x00000018|0|1|0||||0.095478000|564||||||||||||||||||||||||||||||||||||||||||||||||||||||
2343|Dec 22, 2019 18:30:52.778156000 GMT|16.388538000|76|6|||||||||37|0.341150000|0.000084000|43418|443|0|20||0|0x00000004|0|0|0|||||||||||||||||||||||||||||||||||||||||||||6291456||||||||||||||
2346|Dec 22, 2019 18:30:52.778179000 GMT|16.388561000|88|6|||||||||37|0.341173000|0.000023000|443|43418|0|32||66816|0x00000011|1|1|0|||||||||||||||||||||||||||||||||||||||||||||2097152||||||||||||||
2347|Dec 22, 2019 18:30:52.778271000 GMT|16.388653000|76|6|||||||||37|0.341265000|0.000092000|43418|443|0|20||0|0x00000004|0|0|0|||||||||||||||||||||||||||||||||||||||||||||6291456||||||||||||||
2350|Dec 22, 2019 18:30:52.778293000 GMT|16.388675000|197|6|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||49|42320|53|||||0x00008180|0|1|0.039191000|1|ade.clmbtech.com|515,5640,13
2351|Dec 22, 2019 18:30:52.780803000 GMT|16.391185000|96|6|||||||||44|0.000000000|0.000000000|47183|443|0|40||65535|0x00000002|0|0|1||||||||||||||||||||||512|||||||||||||||||||||||2097152||||||||||||||
2354|Dec 22, 2019 18:30:52.807586000 GMT|16.417968000|700|6|||||||||36|0.372420000|0.030171000|443|43417|612|32||68352|0x00000018|0|1|0|||0.087083000|0.076544000|643||||||||||||||||||||||||||||||||||||||||||||||||||||||
2355|Dec 22, 2019 18:30:52.808039000 GMT|16.418421000|88|6|||||||||36|0.372873000|0.000453000|43417|443|0|32||94720|0x00000010|0|1|0|||0.000453000|0.076544000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
2358|Dec 22, 2019 18:30:52.808278000 GMT|16.418660000|1296|6|||||||||36|0.373112000|0.000239000|443|43417|1208|32||68352|0x00000018|0|1|0||||0.076544000|1208||||||||||||||||||||||||||||||||||||||||||||||||||||||
2360|Dec 22, 2019 18:30:52.808422000 GMT|16.418804000|1296|6|||||||||36|0.373256000|0.000144000|443|43417|1208|32||68352|0x00000010|0|1|0||||0.076544000|2416||||||||||||||||||||||||||||||||||||||||||||||||||||||
2361|Dec 22, 2019 18:30:52.808544000 GMT|16.418926000|88|6|||||||||36|0.373378000|0.000122000|43417|443|0|32||99840|0x00000010|0|1|0|||0.000122000|0.076544000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
2364|Dec 22, 2019 18:30:52.808614000 GMT|16.418996000|1296|6|||||||||36|0.373448000|0.000070000|443|43417|1208|32||68352|0x00000010|0|1|0||||0.076544000|1208||||||||||||||||||||||||||||||||||||||||||||||||||||||
2366|Dec 22, 2019 18:30:52.808683000 GMT|16.419065000|1296|6|||||||||36|0.373517000|0.000069000|443|43417|1208|32||68352|0x00000010|0|1|0||||0.076544000|2416||||||||||||||||||||||||||||||||||||||||||||||||||||||
2367|Dec 22, 2019 18:30:52.808777000 GMT|16.419159000|88|6|||||||||36|0.373611000|0.000094000|43417|443|0|32||105472|0x00000010|0|1|0|||0.000094000|0.076544000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
2370|Dec 22, 2019 18:30:52.808925000 GMT|16.419307000|1296|6|||||||||36|0.373759000|0.000148000|443|43417|1208|32||68352|0x00000010|0|1|0||||0.076544000|1208||||||||||||||||||||||||||||||||||||||||||||||||||||||
2372|Dec 22, 2019 18:30:52.812458000 GMT|16.422840000|96|6|||||||||43|0.065837000|0.065837000|443|48271|0|40||28560|0x00000012|0|1|1|||0.065837000|||||||||||||||||||128|||||||||||||||||||||||2097152||||||||||||||
2373|Dec 22, 2019 18:30:52.812738000 GMT|16.423120000|88|6|||||||||43|0.066117000|0.000280000|48271|443|0|32||81408|0x00000010|0|1|0|||0.000280000|0.066117000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
2376|Dec 22, 2019 18:30:52.812804000 GMT|16.423186000|119|6|||||||||39|0.370845000|0.036848000|443|41528|31|32||61440|0x00000018|0|1|0|||0.077753000|0.087056000|31||||||||||||||||||||||||||||||||||||||||||||||||||||||
2378|Dec 22, 2019 18:30:52.812883000 GMT|16.423265000|1296|6|||||||||36|0.377717000|0.003958000|443|43417|1208|32||68352|0x00000010|0|1|0||||0.076544000|2416||||||||||||||||||||||||||||||||||||||||||||||||||||||
2379|Dec 22, 2019 18:30:52.812987000 GMT|16.423369000|88|6|||||||||36|0.377821000|0.000104000|43417|443|0|32||110592|0x00000010|0|1|0|||0.000104000|0.076544000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
2382|Dec 22, 2019 18:30:52.813043000 GMT|16.423425000|1296|6|||||||||36|0.377877000|0.000056000|443|43417|1208|32||68352|0x00000010|0|1|0||||0.076544000|1208||||||||||||||||||||||||||||||||||||||||||||||||||||||
2384|Dec 22, 2019 18:30:52.813095000 GMT|16.423477000|76|6|||||||||40|0.354030000|0.035166000|443|41529|0|20||16776960|0x00000014|0|1|0|||||||||||||||||||||||||||||||||||||||||||||6291456||||||||||||||
2386|Dec 22, 2019 18:30:52.813143000 GMT|16.423525000|76|6|||||||||37|0.376137000|0.034872000|443|43418|0|20||16776960|0x00000014|0|1|0|||||||||||||||||||||||||||||||||||||||||||||6291456||||||||||||||
2388|Dec 22, 2019 18:30:52.813180000 GMT|16.423562000|1296|6|||||||||36|0.378014000|0.000137000|443|43417|1208|32||68352|0x00000010|0|1|0||||0.076544000|2416||||||||||||||||||||||||||||||||||||||||||||||||||||||
2389|Dec 22, 2019 18:30:52.813279000 GMT|16.423661000|88|6|||||||||36|0.378113000|0.000099000|43417|443|0|32||116224|0x00000010|0|1|0|||0.000099000|0.076544000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
2392|Dec 22, 2019 18:30:52.813315000 GMT|16.423697000|1296|6|||||||||36|0.378149000|0.000036000|443|43417|1208|32||68352|0x00000010|0|1|0||||0.076544000|1208||||||||||||||||||||||||||||||||||||||||||||||||||||||
2393|Dec 22, 2019 18:30:52.815097000 GMT|16.425479000|270|6|||||||||43|0.068476000|0.002359000|48271|443|182|32||81408|0x00000018|0|1|0||||0.066117000|182|||||||||||||||||||22|1|||ade.clmbtech.com|http/1.1||49195,49196,52393,49199,49200,52392,49161,49162,49171,49172,156,157,47,53||||||||||||||||||||||||||||
2396|Dec 22, 2019 18:30:52.815668000 GMT|16.426050000|100|6|||||||||41|0.353727000|0.078223000|443|44004|0|44||66816|0x00000010|0|1|0||||0.080985000||1,1||1|||||||||||||||||||||||||||||||||||||4194304||||||||||||||
2398|Dec 22, 2019 18:30:52.815884000 GMT|16.426266000|88|6|||||||||41|0.353943000|0.000216000|443|44004|0|32||66816|0x00000010|0|1|0|||0.078439000|0.080985000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
2400|Dec 22, 2019 18:30:52.816013000 GMT|16.426395000|1296|6|||||||||36|0.380847000|0.002698000|443|43417|1208|32||68352|0x00000010|0|1|0||||0.076544000|2416||||||||||||||||||||||||||||||||||||||||||||||||||||||
2401|Dec 22, 2019 18:30:52.816146000 GMT|16.426528000|88|6|||||||||36|0.380980000|0.000133000|43417|443|0|32||121344|0x00000010|0|1|0|||0.000133000|0.076544000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
2404|Dec 22, 2019 18:30:52.816235000 GMT|16.426617000|162|6|||||||||36|0.381069000|0.000089000|443|43417|74|32||68352|0x00000018|0|1|0||||0.076544000|74||||||||||||||||||||||||||||||||||||||||||||||||||||||
2406|Dec 22, 2019 18:30:52.816304000 GMT|16.426686000|652|6|||||||||41|0.354363000|0.000420000|443|44004|564|32||66816|0x00000018|0|1|0||||0.080985000|564||||||||||||||||||||||||||||||||||||||||||||||||||||||
2407|Dec 22, 2019 18:30:52.816440000 GMT|16.426822000|76|6|||||||||41|0.354499000|0.000136000|44004|443|0|20||0|0x00000004|0|0|0|||||||||||||||||||||||||||||||||||||||||||||6291456||||||||||||||
2410|Dec 22, 2019 18:30:52.816486000 GMT|16.426868000|88|6|||||||||41|0.354545000|0.000046000|443|44004|0|32||66816|0x00000011|1|1|0|||||||||||||||||||||||||||||||||||||||||||||2097152||||||||||||||
2411|Dec 22, 2019 18:30:52.816597000 GMT|16.426979000|76|6|||||||||41|0.354656000|0.000111000|44004|443|0|20||0|0x00000004|0|0|0|||||||||||||||||||||||||||||||||||||||||||||6291456||||||||||||||
2414|Dec 22, 2019 18:30:52.816669000 GMT|16.427051000|88|6|||||||||39|0.374710000|0.003865000|443|41528|0|32||63232|0x00000010|0|1|0|||0.077291000|0.087056000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
2416|Dec 22, 2019 18:30:52.816766000 GMT|16.427148000|215|6|||||||||36|0.381600000|0.000531000|443|43417|127|32||68352|0x00000018|0|1|0|||0.095922000|0.076544000|201||||||||||||||||||||||||||||||||||||||||||||||||||||||
2418|Dec 22, 2019 18:30:52.816835000 GMT|16.427217000|88|6|||||||||39|0.374876000|0.000166000|443|41528|0|32||65280|0x00000010|0|1|0|||0.077104000|0.087056000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
2420|Dec 22, 2019 18:30:52.816902000 GMT|16.427284000|88|6|||||||||38|0.376158000|0.070316000|443|44001|0|32||66816|0x00000010|0|1|0|||0.092869000|0.091315000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
2422|Dec 22, 2019 18:30:52.816968000 GMT|16.427350000|1296|6|||||||||36|0.381802000|0.000202000|443|43417|1208|32||68352|0x00000018|0|1|0||||0.076544000|1409||||||||||||||||||||||||||||||||||||||||||||||||||||||
2423|Dec 22, 2019 18:30:52.817087000 GMT|16.427469000|88|6|||||||||36|0.381921000|0.000119000|43417|443|0|32||123904|0x00000010|0|1|0|||0.000119000|0.076544000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
2426|Dec 22, 2019 18:30:52.817137000 GMT|16.427519000|652|6|||||||||38|0.376393000|0.000235000|443|44001|564|32||66816|0x00000018|0|1|0||||0.091315000|564||||||||||||||||||||||||||||||||||||||||||||||||||||||
2427|Dec 22, 2019 18:30:52.817226000 GMT|16.427608000|88|6|||||||||38|0.376482000|0.000089000|44001|443|0|32||92160|0x00000010|0|1|0|||0.000089000|0.091315000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
2430|Dec 22, 2019 18:30:52.817267000 GMT|16.427649000|1296|6|||||||||36|0.382101000|0.000180000|443|43417|1208|32||68352|0x00000010|0|1|0||||0.076544000|1208||||||||||||||||||||||||||||||||||||||||||||||||||||||
2432|Dec 22, 2019 18:30:52.817350000 GMT|16.427732000|1296|6|||||||||36|0.382184000|0.000083000|443|43417|1208|32||68352|0x00000010|0|1|0||||0.076544000|2416||||||||||||||||||||||||||||||||||||||||||||||||||||||
2433|Dec 22, 2019 18:30:52.817443000 GMT|16.427825000|88|6|||||||||36|0.382277000|0.000093000|43417|443|0|32||129536|0x00000010|0|1|0|||0.000093000|0.076544000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
2436|Dec 22, 2019 18:30:52.823570000 GMT|16.433952000|88|6|||||||||39|0.381611000|0.006735000|443|41528|0|32||67072|0x00000010|0|1|0|||0.083545000|0.087056000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
2438|Dec 22, 2019 18:30:52.823728000 GMT|16.434110000|1296|6|||||||||36|0.388562000|0.006285000|443|43417|1208|32||68352|0x00000010|0|1|0||||0.076544000|1208||||||||||||||||||||||||||||||||||||||||||||||||||||||
2440|Dec 22, 2019 18:30:52.823814000 GMT|16.434196000|1296|6|||||||||36|0.388648000|0.000086000|443|43417|1208|32||68352|0x00000010|0|1|0||||0.076544000|2416||||||||||||||||||||||||||||||||||||||||||||||||||||||
2441|Dec 22, 2019 18:30:52.823933000 GMT|16.434315000|88|6|||||||||36|0.388767000|0.000119000|43417|443|0|32||134656|0x00000010|0|1|0|||0.000119000|0.076544000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
2443|Dec 22, 2019 18:30:52.830134000 GMT|16.440516000|127|6|||||||||36|0.394968000|0.006201000|43417|443|39|32||134656|0x00000018|0|1|0||||0.076544000|70||||||||||||||||||||||||||||||||||||||||||||||||||||||
2445|Dec 22, 2019 18:30:52.831134000 GMT|16.441516000|119|6|||||||||38|0.390390000|0.013908000|44001|443|31|32||92160|0x00000018|0|1|0||||0.091315000|1456||||||||||||||||||||||||||||||||||||||||||||||||||||||
2448|Dec 22, 2019 18:30:52.839909000 GMT|16.450291000|1296|6|||||||||36|0.404743000|0.009775000|443|43417|1208|32||68352|0x00000010|0|1|0||||0.076544000|1208||||||||||||||||||||||||||||||||||||||||||||||||||||||
2450|Dec 22, 2019 18:30:52.840061000 GMT|16.450443000|1296|6|||||||||36|0.404895000|0.000152000|443|43417|1208|32||68352|0x00000010|0|1|0||||0.076544000|2416||||||||||||||||||||||||||||||||||||||||||||||||||||||
2451|Dec 22, 2019 18:30:52.840197000 GMT|16.450579000|88|6|||||||||36|0.405031000|0.000136000|43417|443|0|32||140288|0x00000010|0|1|0|||0.000136000|0.076544000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
2454|Dec 22, 2019 18:30:52.840238000 GMT|16.450620000|96|6|||||||||44|0.059435000|0.059435000|443|47183|0|40||28560|0x00000012|0|1|1|||0.059435000|||||||||||||||||||128|||||||||||||||||||||||2097152||||||||||||||
2455|Dec 22, 2019 18:30:52.840403000 GMT|16.450785000|88|6|||||||||44|0.059600000|0.000165000|47183|443|0|32||81408|0x00000010|0|1|0|||0.000165000|0.059600000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
2457|Dec 22, 2019 18:30:52.842538000 GMT|16.452920000|270|6|||||||||44|0.061735000|0.002135000|47183|443|182|32||81408|0x00000018|0|1|0||||0.059600000|182|||||||||||||||||||22|1|||ade.clmbtech.com|http/1.1||49195,49196,52393,49199,49200,52392,49161,49162,49171,49172,156,157,47,53||||||||||||||||||||||||||||
2460|Dec 22, 2019 18:30:52.844690000 GMT|16.455072000|88|6|||||||||39|0.402731000|0.021120000|443|41528|0|32||69120|0x00000010|0|1|0|||0.097540000|0.087056000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
2461|Dec 22, 2019 18:30:52.845088000 GMT|16.455470000|88|6|||||||||39|0.403129000|0.000398000|41528|443|0|32||92160|0x00000010|0|1|0|||0.032284000|0.087056000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
2464|Dec 22, 2019 18:30:52.848422000 GMT|16.458804000|88|6|||||||||39|0.406463000|0.003334000|443|41528|0|32||70912|0x00000010|0|1|0|||0.099893000|0.087056000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
2466|Dec 22, 2019 18:30:52.848590000 GMT|16.458972000|88|6|||||||||39|0.406631000|0.000168000|443|41528|0|32||70912|0x00000010|0|1|0|||0.072634000|0.087056000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
2468|Dec 22, 2019 18:30:52.851770000 GMT|16.462152000|119|6|||||||||38|0.411026000|0.020636000|443|44001|31|32||66816|0x00000018|0|1|0|||0.109813000|0.091315000|31||||||||||||||||||||||||||||||||||||||||||||||||||||||
2470|Dec 22, 2019 18:30:52.855348000 GMT|16.465730000|76|6|||||||||41|0.393407000|0.038751000|443|44004|0|20||16776960|0x00000014|0|1|0|||||||||||||||||||||||||||||||||||||||||||||6291456||||||||||||||
2472|Dec 22, 2019 18:30:52.855483000 GMT|16.465865000|88|6|||||||||38|0.414739000|0.003713000|443|44001|0|32||69888|0x00000010|0|1|0|||0.108897000|0.091315000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
2474|Dec 22, 2019 18:30:52.855614000 GMT|16.465996000|520|6|||||||||38|0.414870000|0.000131000|443|44001|432|32||69888|0x00000018|0|1|0||||0.091315000|463||||||||||||||||||||||||||||||||||||||||||||||||||||||
2476|Dec 22, 2019 18:30:52.855685000 GMT|16.466067000|1296|6|||||||||38|0.414941000|0.000071000|443|44001|1208|32||69888|0x00000018|0|1|0||||0.091315000|1671||||||||||||||||||||||||||||||||||||||||||||||||||||||
2477|Dec 22, 2019 18:30:52.856065000 GMT|16.466447000|88|6|||||||||38|0.415321000|0.000380000|44001|443|0|32||97280|0x00000010|0|1|0|||0.000380000|0.091315000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
2480|Dec 22, 2019 18:30:52.856155000 GMT|16.466537000|1296|6|||||||||38|0.415411000|0.000090000|443|44001|1208|32||69888|0x00000018|0|1|0||||0.091315000|1208||||||||||||||||||||||||||||||||||||||||||||||||||||||
2482|Dec 22, 2019 18:30:52.856399000 GMT|16.466781000|1296|6|||||||||38|0.415655000|0.000244000|443|44001|1208|32||69888|0x00000010|0|1|0||||0.091315000|2416||||||||||||||||||||||||||||||||||||||||||||||||||||||
2483|Dec 22, 2019 18:30:52.856531000 GMT|16.466913000|88|6|||||||||38|0.415787000|0.000132000|44001|443|0|32||102912|0x00000010|0|1|0|||0.000132000|0.091315000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
2486|Dec 22, 2019 18:30:52.858510000 GMT|16.468892000|1296|6|||||||||38|0.417766000|0.001979000|443|44001|1208|32||69888|0x00000018|0|1|0||||0.091315000|1208||||||||||||||||||||||||||||||||||||||||||||||||||||||
2488|Dec 22, 2019 18:30:52.858655000 GMT|16.469037000|1296|6|||||||||38|0.417911000|0.000145000|443|44001|1208|32||69888|0x00000010|0|1|0||||0.091315000|2416||||||||||||||||||||||||||||||||||||||||||||||||||||||
2489|Dec 22, 2019 18:30:52.859046000 GMT|16.469428000|88|6|||||||||38|0.418302000|0.000391000|44001|443|0|32||108032|0x00000010|0|1|0|||0.000391000|0.091315000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
2492|Dec 22, 2019 18:30:52.859098000 GMT|16.469480000|1296|6|||||||||38|0.418354000|0.000052000|443|44001|1208|32||69888|0x00000010|0|1|0||||0.091315000|1208||||||||||||||||||||||||||||||||||||||||||||||||||||||
2494|Dec 22, 2019 18:30:52.859159000 GMT|16.469541000|1296|6|||||||||38|0.418415000|0.000061000|443|44001|1208|32||69888|0x00000010|0|1|0||||0.091315000|2416||||||||||||||||||||||||||||||||||||||||||||||||||||||
2495|Dec 22, 2019 18:30:52.859260000 GMT|16.469642000|88|6|||||||||38|0.418516000|0.000101000|44001|443|0|32||113152|0x00000010|0|1|0|||0.000101000|0.091315000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
2498|Dec 22, 2019 18:30:52.859292000 GMT|16.469674000|1296|6|||||||||38|0.418548000|0.000032000|443|44001|1208|32||69888|0x00000010|0|1|0||||0.091315000|1208||||||||||||||||||||||||||||||||||||||||||||||||||||||
2500|Dec 22, 2019 18:30:52.859337000 GMT|16.469719000|1296|6|||||||||38|0.418593000|0.000045000|443|44001|1208|32||69888|0x00000010|0|1|0||||0.091315000|2416||||||||||||||||||||||||||||||||||||||||||||||||||||||
2501|Dec 22, 2019 18:30:52.859412000 GMT|16.469794000|88|6|||||||||38|0.418668000|0.000075000|44001|443|0|32||118784|0x00000010|0|1|0|||0.000075000|0.091315000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
2503|Dec 22, 2019 18:30:52.859426000 GMT|16.469808000|1296|6|||||||||38|0.418682000|0.000014000|443|44001|1208|32||69888|0x00000010|0|1|0||||0.091315000|1208||||||||||||||||||||||||||||||||||||||||||||||||||||||
2505|Dec 22, 2019 18:30:52.859467000 GMT|16.469849000|88|6|||||||||36|0.424301000|0.019270000|443|43417|0|32||68352|0x00000010|0|1|0|||0.082993000|0.076544000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
2507|Dec 22, 2019 18:30:52.861811000 GMT|16.472193000|1296|6|||||||||38|0.421067000|0.002385000|443|44001|1208|32||69888|0x00000010|0|1|0||||0.091315000|2416||||||||||||||||||||||||||||||||||||||||||||||||||||||
2508|Dec 22, 2019 18:30:52.862092000 GMT|16.472474000|88|6|||||||||38|0.421348000|0.000281000|44001|443|0|32||123904|0x00000010|0|1|0|||0.000281000|0.091315000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
2510|Dec 22, 2019 18:30:52.862125000 GMT|16.472507000|1296|6|||||||||38|0.421381000|0.000033000|443|44001|1208|32||69888|0x00000010|0|1|0||||0.091315000|1208||||||||||||||||||||||||||||||||||||||||||||||||||||||
2512|Dec 22, 2019 18:30:52.864970000 GMT|16.475352000|1296|6|||||||||38|0.424226000|0.002845000|443|44001|1208|32||69888|0x00000010|0|1|0||||0.091315000|2416||||||||||||||||||||||||||||||||||||||||||||||||||||||
2513|Dec 22, 2019 18:30:52.865175000 GMT|16.475557000|88|6|||||||||38|0.424431000|0.000205000|44001|443|0|32||129536|0x00000010|0|1|0|||0.000205000|0.091315000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
2515|Dec 22, 2019 18:30:52.865222000 GMT|16.475604000|1296|6|||||||||38|0.424478000|0.000047000|443|44001|1208|32||69888|0x00000010|0|1|0||||0.091315000|1208||||||||||||||||||||||||||||||||||||||||||||||||||||||
2520|Dec 22, 2019 18:30:52.868531000 GMT|16.478913000|1296|6|||||||||38|0.427787000|0.003309000|443|44001|1208|32||69888|0x00000010|0|1|0||||0.091315000|2416||||||||||||||||||||||||||||||||||||||||||||||||||||||
2521|Dec 22, 2019 18:30:52.868749000 GMT|16.479131000|88|6|||||||||38|0.428005000|0.000218000|44001|443|0|32||134656|0x00000010|0|1|0|||0.000218000|0.091315000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
2524|Dec 22, 2019 18:30:52.868872000 GMT|16.479254000|1296|6|||||||||38|0.428128000|0.000123000|443|44001|1208|32||69888|0x00000010|0|1|0||||0.091315000|1208||||||||||||||||||||||||||||||||||||||||||||||||||||||
2525|Dec 22, 2019 18:30:52.873619000 GMT|16.484001000|127|6|||||||||38|0.432875000|0.004747000|44001|443|39|32||137216|0x00000018|0|1|0|||0.004747000|0.091315000|70||||||||||||||||||||||||||||||||||||||||||||||||||||||
2528|Dec 22, 2019 18:30:52.879587000 GMT|16.489969000|225|6|||||||||36|0.444421000|0.020120000|443|43417|137|32||68352|0x00000018|0|1|0||||0.076544000|137||||||||||||||||||||||||||||||||||||||||||||||||||||||
2530|Dec 22, 2019 18:30:52.883398000 GMT|16.493780000|88|6|||||||||43|0.136777000|0.068301000|443|48271|0|32||29696|0x00000010|0|1|0|||0.068301000|0.066117000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
2532|Dec 22, 2019 18:30:52.883564000 GMT|16.493946000|1426|6|||||||||43|0.136943000|0.000166000|443|48271|1338|32||29696|0x00000010|0|1|0||||0.066117000|1338|||||||||||||||||||22|2||||http/1.1||49200||||||||||||||||||||||||||||
2533|Dec 22, 2019 18:30:52.883695000 GMT|16.494077000|88|6|||||||||43|0.137074000|0.000131000|48271|443|0|32||83968|0x00000010|0|1|0|||0.000131000|0.066117000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
2536|Dec 22, 2019 18:30:52.883804000 GMT|16.494186000|1426|6|||||||||43|0.137183000|0.000109000|443|48271|1338|32||29696|0x00000010|0|1|0||||0.066117000|1338||||||||||||||||||||||||||||||||||||||||||||||||||||||
2537|Dec 22, 2019 18:30:52.883921000 GMT|16.494303000|88|6|||||||||43|0.137300000|0.000117000|48271|443|0|32||86528|0x00000010|0|1|0|||0.000117000|0.066117000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
2540|Dec 22, 2019 18:30:52.886577000 GMT|16.496959000|1426|6|||||||||43|0.139956000|0.002656000|443|48271|1338|32||29696|0x00000010|0|1|0||||0.066117000|1338||||||||||||||||||||||||||||||||||||||||||||||||||||||
2541|Dec 22, 2019 18:30:52.886852000 GMT|16.497234000|88|6|||||||||43|0.140231000|0.000275000|48271|443|0|32||89088|0x00000010|0|1|0|||0.000275000|0.066117000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
2544|Dec 22, 2019 18:30:52.886933000 GMT|16.497315000|170|6|||||||||43|0.140312000|0.000081000|443|48271|82|32||29696|0x00000018|0|1|0||||0.066117000|82||||||||||||||||||||||||||||||||||||||||||||||||||||||
2545|Dec 22, 2019 18:30:52.887078000 GMT|16.497460000|88|6|||||||||43|0.140457000|0.000145000|48271|443|0|32||89088|0x00000010|0|1|0|||0.000145000|0.066117000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
2548|Dec 22, 2019 18:30:52.891568000 GMT|16.501950000|1296|6|||||||||38|0.450824000|0.017949000|443|44001|1208|32||69888|0x00000010|0|1|0||||0.091315000|1208||||||||||||||||||||||||||||||||||||||||||||||||||||||
2550|Dec 22, 2019 18:30:52.891714000 GMT|16.502096000|1296|6|||||||||38|0.450970000|0.000146000|443|44001|1208|32||69888|0x00000010|0|1|0||||0.091315000|2416||||||||||||||||||||||||||||||||||||||||||||||||||||||
2551|Dec 22, 2019 18:30:52.891843000 GMT|16.502225000|88|6|||||||||38|0.451099000|0.000129000|44001|443|0|32||142848|0x00000010|0|1|0|||0.000129000|0.091315000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
2554|Dec 22, 2019 18:30:52.891885000 GMT|16.502267000|560|6|||||||||39|0.449926000|0.043295000|443|41528|472|32||70912|0x00000018|0|1|0||||0.087056000|472||||||||||||||||||||||||||||||||||||||||||||||||||||||
