frame.number|frame.time|frame.time_relative|frame.len|ip.version|ip.proto|ip.src|ip.dst|ip.flags|ip.frag_offset|ip.ttl|ip.len|ip.fragment.error|tcp.stream|tcp.time_relative|tcp.time_delta|tcp.srcport|tcp.dstport|tcp.len|tcp.hdr_len|tcp.pdu.size|tcp.window_size|tcp.flags|tcp.flags.fin|tcp.flags.ack|tcp.flags.syn|tcp.analysis.retransmission|tcp.analysis.rto|tcp.analysis.ack_rtt|tcp.analysis.initial_rtt|tcp.analysis.bytes_in_flight|tcp.analysis.duplicate_ack|tcp.analysis.fast_retransmission|tcp.analysis.flags|tcp.analysis.keep_alive|tcp.analysis.keep_alive_ack|tcp.analysis.lost_segment|tcp.analysis.out_of_order|tcp.analysis.reused_ports|tcp.analysis.rto_frame|tcp.analysis.spurious_retransmission|tcp.analysis.tfo_syn|tcp.analysis.window_full|tcp.analysis.window_update|tcp.analysis.zero_window|tcp.analysis.zero_window_probe|tcp.analysis.zero_window_probe_ack|tcp.options.wscale.multiplier|tcp.segment.error|tls.record.content_type|tls.handshake.type|tls.alert_message|tls.handshake.cert_type.type|tls.handshake.extensions_server_name|tls.handshake.extensions_alpn_str|tls.resumed|tls.handshake.ciphersuite|tls.segment.error|tls.alert_message|tls.alert_message.desc|tls.alert_message.level|x509ce.dNSName|http.response.code|http.location|http.request.full_uri|http.request.method|http.request.uri|http.time|http.content_length|http.referer|_ws.expert.severity|udp.stream|udp.dstport|udp.srcport|udp.length.bad|udp.length.bad_zero|udp.possible_traceroute|udp.checksum.bad|dns.flags|dns.flags.rcode|dns.flags.response|dns.time|dns.count.queries|dns.qry.name|dns.resp.ttl
5237|Dec 23, 2019 04:55:48.886318000 GMT|59.581413000|68|4|6|25.141.92.229|172.217.167.234|0x00004000|0|64|52||48|9.354077000|0.000246000|38263|443|0|32||421888|0x00000010|0|1|0|||0.000246000|0.039094000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5240|Dec 23, 2019 04:55:48.886406000 GMT|59.581501000|1426|4|6|172.217.167.234|25.141.92.229|0x00004000|0|62|1410||48|9.354165000|0.000088000|443|38263|1358|32||49152|0x00000010|0|1|0||||0.039094000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
5241|Dec 23, 2019 04:55:48.886521000 GMT|59.581616000|68|4|6|25.141.92.229|172.217.167.234|0x00004000|0|64|52||48|9.354280000|0.000115000|38263|443|0|32||424448|0x00000010|0|1|0|||0.000115000|0.039094000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5244|Dec 23, 2019 04:55:48.962943000 GMT|59.658038000|1426|4|6|172.217.167.234|25.141.92.229|0x00004000|0|62|1410||48|9.430702000|0.076422000|443|38263|1358|32||49152|0x00000010|0|1|0||||0.039094000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
5245|Dec 23, 2019 04:55:48.963183000 GMT|59.658278000|68|4|6|25.141.92.229|172.217.167.234|0x00004000|0|64|52||48|9.430942000|0.000240000|38263|443|0|32||427520|0x00000010|0|1|0|||0.000240000|0.039094000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5248|Dec 23, 2019 04:55:49.003157000 GMT|59.698252000|1426|4|6|172.217.167.234|25.141.92.229|0x00004000|0|62|1410||48|9.470916000|0.039974000|443|38263|1358|32||49152|0x00000010|0|1|0||||0.039094000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
5249|Dec 23, 2019 04:55:49.003417000 GMT|59.698512000|68|4|6|25.141.92.229|172.217.167.234|0x00004000|0|64|52||48|9.471176000|0.000260000|38263|443|0|32||430080|0x00000010|0|1|0|||0.000260000|0.039094000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5252|Dec 23, 2019 04:55:49.045101000 GMT|59.740196000|1426|4|6|216.58.196.194|25.141.92.229|0x00004000|0|62|1410||3|36.070639000|0.264712000|443|37305|1358|32||49152|0x00000010|0|1|0||||0.038738000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
5253|Dec 23, 2019 04:55:49.045369000 GMT|59.740464000|68|4|6|25.141.92.229|216.58.196.194|0x00004000|0|64|52||3|36.070907000|0.000268000|37305|443|0|32||416768|0x00000010|0|1|0|||0.000268000|0.038738000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5256|Dec 23, 2019 04:55:49.045605000 GMT|59.740700000|1426|4|6|216.58.196.194|25.141.92.229|0x00004000|0|62|1410||3|36.071143000|0.000236000|443|37305|1358|32||49152|0x00000010|0|1|0||||0.038738000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
5257|Dec 23, 2019 04:55:49.045798000 GMT|59.740893000|68|4|6|25.141.92.229|216.58.196.194|0x00004000|0|64|52||3|36.071336000|0.000193000|37305|443|0|32||419328|0x00000010|0|1|0|||0.000193000|0.038738000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5260|Dec 23, 2019 04:55:49.112155000 GMT|59.807250000|1426|4|6|172.217.167.234|25.141.92.229|0x00004000|0|62|1410||48|9.579914000|0.108738000|443|38263|1358|32||49152|0x00000010|0|1|0||||0.039094000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
5261|Dec 23, 2019 04:55:49.112450000 GMT|59.807545000|68|4|6|25.141.92.229|172.217.167.234|0x00004000|0|64|52||48|9.580209000|0.000295000|38263|443|0|32||432640|0x00000010|0|1|0|||0.000295000|0.039094000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5264|Dec 23, 2019 04:55:49.172155000 GMT|59.867250000|1426|4|6|172.217.167.234|25.141.92.229|0x00004000|0|62|1410||48|9.639914000|0.059705000|443|38263|1358|32||49152|0x00000010|0|1|0||||0.039094000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
5265|Dec 23, 2019 04:55:49.172410000 GMT|59.867505000|68|4|6|25.141.92.229|172.217.167.234|0x00004000|0|64|52||48|9.640169000|0.000255000|38263|443|0|32||435712|0x00000010|0|1|0|||0.000255000|0.039094000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5268|Dec 23, 2019 04:55:49.172510000 GMT|59.867605000|76|4|6|184.85.220.24|25.141.92.229|0x00004000|0|62|60||51|4.247790000|0.844243000|443|41568|0|40||43440|0x00000012|0|1|1|1|0.846014000||0.394172000||||1||||||5162||||||||4096|||||||||||||||||||||||2097152,4194304||||||||||||||
5269|Dec 23, 2019 04:55:49.172646000 GMT|59.867741000|68|4|6|25.141.92.229|184.85.220.24|0x00004000|0|64|52||51|4.247926000|0.000136000|41568|443|0|32||82432|0x00000010|0|1|0|||0.000136000|0.394172000||1,1||1|||||||||||||||||||||||||||||||||||||4194304||||||||||||||
5272|Dec 23, 2019 04:55:49.172716000 GMT|59.867811000|1426|4|6|216.58.196.194|25.141.92.229|0x00004000|0|62|1410||3|36.198254000|0.126918000|443|37305|1358|32||49152|0x00000010|0|1|0||||0.038738000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
5273|Dec 23, 2019 04:55:49.172833000 GMT|59.867928000|68|4|6|25.141.92.229|216.58.196.194|0x00004000|0|64|52||3|36.198371000|0.000117000|37305|443|0|32||421888|0x00000010|0|1|0|||0.000117000|0.038738000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5276|Dec 23, 2019 04:55:49.230866000 GMT|59.925961000|1426|4|6|216.58.196.194|25.141.92.229|0x00004000|0|62|1410||3|36.256404000|0.058033000|443|37305|1358|32||49152|0x00000010|0|1|0||||0.038738000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
5277|Dec 23, 2019 04:55:49.231103000 GMT|59.926198000|68|4|6|25.141.92.229|216.58.196.194|0x00004000|0|64|52||3|36.256641000|0.000237000|37305|443|0|32||424448|0x00000010|0|1|0|||0.000237000|0.038738000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5280|Dec 23, 2019 04:55:49.231176000 GMT|59.926271000|1426|4|6|216.58.196.194|25.141.92.229|0x00004000|0|62|1410||3|36.256714000|0.000073000|443|37305|1358|32||49152|0x00000010|0|1|0||||0.038738000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
5281|Dec 23, 2019 04:55:49.231288000 GMT|59.926383000|68|4|6|25.141.92.229|216.58.196.194|0x00004000|0|64|52||3|36.256826000|0.000112000|37305|443|0|32||427520|0x00000010|0|1|0|||0.000112000|0.038738000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5284|Dec 23, 2019 04:55:49.291522000 GMT|59.986617000|1426|4|6|216.58.196.194|25.141.92.229|0x00004000|0|62|1410||3|36.317060000|0.060234000|443|37305|1358|32||49152|0x00000010|0|1|0||||0.038738000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
5285|Dec 23, 2019 04:55:49.291767000 GMT|59.986862000|68|4|6|25.141.92.229|216.58.196.194|0x00004000|0|64|52||3|36.317305000|0.000245000|37305|443|0|32||430080|0x00000010|0|1|0|||0.000245000|0.038738000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5288|Dec 23, 2019 04:55:49.291878000 GMT|59.986973000|1426|4|6|216.58.196.194|25.141.92.229|0x00004000|0|62|1410||3|36.317416000|0.000111000|443|37305|1358|32||49152|0x00000010|0|1|0||||0.038738000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
5289|Dec 23, 2019 04:55:49.292010000 GMT|59.987105000|68|4|6|25.141.92.229|216.58.196.194|0x00004000|0|64|52||3|36.317548000|0.000132000|37305|443|0|32||432640|0x00000010|0|1|0|||0.000132000|0.038738000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5291|Dec 23, 2019 04:55:49.307172000 GMT|60.002267000|104|4|6|25.141.92.229|35.198.216.17|0x00004000|0|64|88||0|60.002267000|9.900358000|41869|443|36|32||188|0x00000018|0|1|0|||||36|||||||||||||||||||23|||||||||||||||||||||||||||||||||||
5293|Dec 23, 2019 04:55:49.307514000 GMT|60.002609000|104|4|6|25.141.92.229|35.198.216.17|0x00004000|0|64|88||0|60.002609000|0.000342000|41869|443|36|32||188|0x00000018|0|1|0|||||72|||||||||||||||||||23|||||||||||||||||||||||||||||||||||
5295|Dec 23, 2019 04:55:49.307971000 GMT|60.003066000|172|4|6|25.141.92.229|35.198.216.17|0x00004000|0|64|156||0|60.003066000|0.000457000|41869|443|104|32||188|0x00000018|0|1|0|||||176|||||||||||||||||||23,23|||||||||||||||||||||||||||||||||||
5297|Dec 23, 2019 04:55:49.308201000 GMT|60.003296000|106|4|6|25.141.92.229|35.198.216.17|0x00004000|0|64|90||0|60.003296000|0.000230000|41869|443|38|32||188|0x00000018|0|1|0|||||214|||||||||||||||||||23|||||||||||||||||||||||||||||||||||
5300|Dec 23, 2019 04:55:49.355981000 GMT|60.051076000|1426|4|6|216.58.196.194|25.141.92.229|0x00004000|0|62|1410||3|36.381519000|0.063971000|443|37305|1358|32||49152|0x00000010|0|1|0||||0.038738000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
5301|Dec 23, 2019 04:55:49.356321000 GMT|60.051416000|68|4|6|25.141.92.229|216.58.196.194|0x00004000|0|64|52||3|36.381859000|0.000340000|37305|443|0|32||435712|0x00000010|0|1|0|||0.000340000|0.038738000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5304|Dec 23, 2019 04:55:49.356502000 GMT|60.051597000|1426|4|6|216.58.196.194|25.141.92.229|0x00004000|0|62|1410||3|36.382040000|0.000181000|443|37305|1358|32||49152|0x00000010|0|1|0||||0.038738000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
5305|Dec 23, 2019 04:55:49.356679000 GMT|60.051774000|68|4|6|25.141.92.229|216.58.196.194|0x00004000|0|64|52||3|36.382217000|0.000177000|37305|443|0|32||438272|0x00000010|0|1|0|||0.000177000|0.038738000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5308|Dec 23, 2019 04:55:49.422025000 GMT|60.117120000|1426|4|6|216.58.196.194|25.141.92.229|0x00004000|0|62|1410||3|36.447563000|0.065346000|443|37305|1358|32||49152|0x00000010|0|1|0||||0.038738000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
5309|Dec 23, 2019 04:55:49.422325000 GMT|60.117420000|68|4|6|25.141.92.229|216.58.196.194|0x00004000|0|64|52||3|36.447863000|0.000300000|37305|443|0|32||440832|0x00000010|0|1|0|||0.000300000|0.038738000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5312|Dec 23, 2019 04:55:49.422415000 GMT|60.117510000|1426|4|6|216.58.196.194|25.141.92.229|0x00004000|0|62|1410||3|36.447953000|0.000090000|443|37305|1358|32||49152|0x00000010|0|1|0||||0.038738000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
5313|Dec 23, 2019 04:55:49.422572000 GMT|60.117667000|68|4|6|25.141.92.229|216.58.196.194|0x00004000|0|64|52||3|36.448110000|0.000157000|37305|443|0|32||443904|0x00000010|0|1|0|||0.000157000|0.038738000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5316|Dec 23, 2019 04:55:49.477018000 GMT|60.172113000|1426|4|6|216.58.196.194|25.141.92.229|0x00004000|0|62|1410||3|36.502556000|0.054446000|443|37305|1358|32||49152|0x00000010|0|1|0||||0.038738000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
5317|Dec 23, 2019 04:55:49.477316000 GMT|60.172411000|68|4|6|25.141.92.229|216.58.196.194|0x00004000|0|64|52||3|36.502854000|0.000298000|37305|443|0|32||446464|0x00000010|0|1|0|||0.000298000|0.038738000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5320|Dec 23, 2019 04:55:49.477423000 GMT|60.172518000|1426|4|6|216.58.196.194|25.141.92.229|0x00004000|0|62|1410||3|36.502961000|0.000107000|443|37305|1358|32||49152|0x00000010|0|1|0||||0.038738000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
5321|Dec 23, 2019 04:55:49.477583000 GMT|60.172678000|68|4|6|25.141.92.229|216.58.196.194|0x00004000|0|64|52||3|36.503121000|0.000160000|37305|443|0|32||449024|0x00000010|0|1|0|||0.000160000|0.038738000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5324|Dec 23, 2019 04:55:49.550955000 GMT|60.246050000|1426|4|6|216.58.196.194|25.141.92.229|0x00004000|0|62|1410||3|36.576493000|0.073372000|443|37305|1358|32||49152|0x00000010|0|1|0||||0.038738000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
5325|Dec 23, 2019 04:55:49.551200000 GMT|60.246295000|68|4|6|25.141.92.229|216.58.196.194|0x00004000|0|64|52||3|36.576738000|0.000245000|37305|443|0|32||451584|0x00000010|0|1|0|||0.000245000|0.038738000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5328|Dec 23, 2019 04:55:49.551375000 GMT|60.246470000|1426|4|6|216.58.196.194|25.141.92.229|0x00004000|0|62|1410||3|36.576913000|0.000175000|443|37305|1358|32||49152|0x00000010|0|1|0||||0.038738000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
5329|Dec 23, 2019 04:55:49.551546000 GMT|60.246641000|68|4|6|25.141.92.229|216.58.196.194|0x00004000|0|64|52||3|36.577084000|0.000171000|37305|443|0|32||454656|0x00000010|0|1|0|||0.000171000|0.038738000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5331|Dec 23, 2019 04:55:49.573475000 GMT|60.268570000|779|4|6|25.141.92.229|104.101.16.218|0x00004000|0|64|763||24|32.542712000|18.474531000|38694|443|711|32||302592|0x00000018|0|1|0||||0.069674000|711|||||||||||||||||||23|||||||||||||||||||||||||||||||||||
5334|Dec 23, 2019 04:55:49.610017000 GMT|60.305112000|1426|4|6|216.58.196.194|25.141.92.229|0x00004000|0|62|1410||3|36.635555000|0.058471000|443|37305|1358|32||49152|0x00000010|0|1|0||||0.038738000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
5335|Dec 23, 2019 04:55:49.610239000 GMT|60.305334000|68|4|6|25.141.92.229|216.58.196.194|0x00004000|0|64|52||3|36.635777000|0.000222000|37305|443|0|32||457216|0x00000010|0|1|0|||0.000222000|0.038738000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5338|Dec 23, 2019 04:55:49.663145000 GMT|60.358240000|1426|4|6|216.58.196.194|25.141.92.229|0x00004000|0|62|1410||3|36.688683000|0.052906000|443|37305|1358|32||49152|0x00000010|0|1|0||||0.038738000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
5339|Dec 23, 2019 04:55:49.663391000 GMT|60.358486000|68|4|6|25.141.92.229|216.58.196.194|0x00004000|0|64|52||3|36.688929000|0.000246000|37305|443|0|32||459776|0x00000010|0|1|0|||0.000246000|0.038738000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5342|Dec 23, 2019 04:55:49.672272000 GMT|60.367367000|1426|4|6|216.58.196.194|25.141.92.229|0x00004000|0|62|1410||3|36.697810000|0.008881000|443|37305|1358|32||49152|0x00000010|0|1|0||||0.038738000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
5343|Dec 23, 2019 04:55:49.672550000 GMT|60.367645000|68|4|6|25.141.92.229|216.58.196.194|0x00004000|0|64|52||3|36.698088000|0.000278000|37305|443|0|32||462848|0x00000010|0|1|0|||0.000278000|0.038738000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5346|Dec 23, 2019 04:55:49.731400000 GMT|60.426495000|1426|4|6|216.58.196.194|25.141.92.229|0x00004000|0|62|1410||3|36.756938000|0.058850000|443|37305|1358|32||49152|0x00000010|0|1|0||||0.038738000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
5347|Dec 23, 2019 04:55:49.731700000 GMT|60.426795000|68|4|6|25.141.92.229|216.58.196.194|0x00004000|0|64|52||3|36.757238000|0.000300000|37305|443|0|32||465408|0x00000010|0|1|0|||0.000300000|0.038738000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5350|Dec 23, 2019 04:55:49.731857000 GMT|60.426952000|1426|4|6|216.58.196.194|25.141.92.229|0x00004000|0|62|1410||3|36.757395000|0.000157000|443|37305|1358|32||49152|0x00000010|0|1|0||||0.038738000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
5351|Dec 23, 2019 04:55:49.731994000 GMT|60.427089000|68|4|6|25.141.92.229|216.58.196.194|0x00004000|0|64|52||3|36.757532000|0.000137000|37305|443|0|32||467968|0x00000010|0|1|0|||0.000137000|0.038738000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5353|Dec 23, 2019 04:55:49.732478000 GMT|60.427573000|106|4|6|25.141.92.229|35.198.216.17|0x00004000|0|64|90||0|60.427573000|0.424277000|41869|443|38|32||188|0x00000018|0|1|0|1|0.424277000|||214|||1||||||5297|||||||||||||||||||||||||||||||4194304||||||||||||||
5356|Dec 23, 2019 04:55:49.785211000 GMT|60.480306000|1426|4|6|216.58.196.194|25.141.92.229|0x00004000|0|62|1410||3|36.810749000|0.053217000|443|37305|1358|32||49152|0x00000010|0|1|0||||0.038738000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
5357|Dec 23, 2019 04:55:49.785432000 GMT|60.480527000|68|4|6|25.141.92.229|216.58.196.194|0x00004000|0|64|52||3|36.810970000|0.000221000|37305|443|0|32||471040|0x00000010|0|1|0|||0.000221000|0.038738000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5360|Dec 23, 2019 04:55:49.814900000 GMT|60.509995000|1426|4|6|216.58.196.194|25.141.92.229|0x00004000|0|62|1410||3|36.840438000|0.029468000|443|37305|1358|32||49152|0x00000010|0|1|0||||0.038738000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
5361|Dec 23, 2019 04:55:49.815197000 GMT|60.510292000|68|4|6|25.141.92.229|216.58.196.194|0x00004000|0|64|52||3|36.840735000|0.000297000|37305|443|0|32||473600|0x00000010|0|1|0|||0.000297000|0.038738000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5364|Dec 23, 2019 04:55:49.815288000 GMT|60.510383000|80|4|6|172.217.166.10|25.141.92.229|0x00004000|0|62|64||33|27.567007000|2.230741000|443|42097|0|44||49152|0x00000010|0|1|0||||0.223680000||1,1||1|||||||||||||||||||||||||||||||||||||4194304||||||||||||||
5366|Dec 23, 2019 04:55:49.866536000 GMT|60.561631000|1426|4|6|216.58.196.194|25.141.92.229|0x00004000|0|62|1410||3|36.892074000|0.051339000|443|37305|1358|32||49152|0x00000010|0|1|0||||0.038738000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
5367|Dec 23, 2019 04:55:49.866811000 GMT|60.561906000|68|4|6|25.141.92.229|216.58.196.194|0x00004000|0|64|52||3|36.892349000|0.000275000|37305|443|0|32||476160|0x00000010|0|1|0|||0.000275000|0.038738000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5370|Dec 23, 2019 04:55:49.920162000 GMT|60.615257000|1426|4|6|216.58.196.194|25.141.92.229|0x00004000|0|62|1410||3|36.945700000|0.053351000|443|37305|1358|32||49152|0x00000010|0|1|0||||0.038738000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
5371|Dec 23, 2019 04:55:49.920410000 GMT|60.615505000|68|4|6|25.141.92.229|216.58.196.194|0x00004000|0|64|52||3|36.945948000|0.000248000|37305|443|0|32||479232|0x00000010|0|1|0|||0.000248000|0.038738000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5374|Dec 23, 2019 04:55:49.948201000 GMT|60.643296000|1426|4|6|216.58.196.194|25.141.92.229|0x00004000|0|62|1410||3|36.973739000|0.027791000|443|37305|1358|32||49152|0x00000010|0|1|0||||0.038738000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
5375|Dec 23, 2019 04:55:49.948490000 GMT|60.643585000|68|4|6|25.141.92.229|216.58.196.194|0x00004000|0|64|52||3|36.974028000|0.000289000|37305|443|0|32||481792|0x00000010|0|1|0|||0.000289000|0.038738000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5378|Dec 23, 2019 04:55:49.988096000 GMT|60.683191000|1426|4|6|216.58.196.194|25.141.92.229|0x00004000|0|62|1410||3|37.013634000|0.039606000|443|37305|1358|32||49152|0x00000010|0|1|0||||0.038738000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
5379|Dec 23, 2019 04:55:49.988343000 GMT|60.683438000|68|4|6|25.141.92.229|216.58.196.194|0x00004000|0|64|52||3|37.013881000|0.000247000|37305|443|0|32||484352|0x00000010|0|1|0|||0.000247000|0.038738000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5382|Dec 23, 2019 04:55:50.028131000 GMT|60.723226000|1426|4|6|216.58.196.194|25.141.92.229|0x00004000|0|62|1410||3|37.053669000|0.039788000|443|37305|1358|32||49152|0x00000010|0|1|0||||0.038738000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
5383|Dec 23, 2019 04:55:50.028414000 GMT|60.723509000|68|4|6|25.141.92.229|216.58.196.194|0x00004000|0|64|52||3|37.053952000|0.000283000|37305|443|0|32||486912|0x00000010|0|1|0|||0.000283000|0.038738000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5386|Dec 23, 2019 04:55:50.081179000 GMT|60.776274000|1426|4|6|216.58.196.194|25.141.92.229|0x00004000|0|62|1410||3|37.106717000|0.052765000|443|37305|1358|32||49152|0x00000010|0|1|0||||0.038738000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
5387|Dec 23, 2019 04:55:50.081444000 GMT|60.776539000|68|4|6|25.141.92.229|216.58.196.194|0x00004000|0|64|52||3|37.106982000|0.000265000|37305|443|0|32||489984|0x00000010|0|1|0|||0.000265000|0.038738000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5390|Dec 23, 2019 04:55:50.081543000 GMT|60.776638000|1426|4|6|216.58.196.194|25.141.92.229|0x00004000|0|62|1410||3|37.107081000|0.000099000|443|37305|1358|32||49152|0x00000010|0|1|0||||0.038738000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
5391|Dec 23, 2019 04:55:50.081662000 GMT|60.776757000|68|4|6|25.141.92.229|216.58.196.194|0x00004000|0|64|52||3|37.107200000|0.000119000|37305|443|0|32||492544|0x00000010|0|1|0|||0.000119000|0.038738000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5394|Dec 23, 2019 04:55:50.081712000 GMT|60.776807000|1426|4|6|216.58.196.194|25.141.92.229|0x00004000|0|62|1410||3|37.107250000|0.000050000|443|37305|1358|32||49152|0x00000010|0|1|0||||0.038738000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
5395|Dec 23, 2019 04:55:50.081831000 GMT|60.776926000|68|4|6|25.141.92.229|216.58.196.194|0x00004000|0|64|52||3|37.107369000|0.000119000|37305|443|0|32||495104|0x00000010|0|1|0|||0.000119000|0.038738000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5398|Dec 23, 2019 04:55:50.150018000 GMT|60.845113000|1426|4|6|216.58.196.194|25.141.92.229|0x00004000|0|62|1410||3|37.175556000|0.068187000|443|37305|1358|32||49152|0x00000010|0|1|0||||0.038738000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
5399|Dec 23, 2019 04:55:50.150281000 GMT|60.845376000|68|4|6|25.141.92.229|216.58.196.194|0x00004000|0|64|52||3|37.175819000|0.000263000|37305|443|0|32||498176|0x00000010|0|1|0|||0.000263000|0.038738000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5401|Dec 23, 2019 04:55:50.195913000 GMT|60.891008000|779|4|6|25.141.92.229|104.101.16.218|0x00004000|0|64|763||24|33.165150000|0.622438000|38694|443|711|32||302592|0x00000018|0|1|0|1|0.622438000||0.069674000|711|||1||||||5331|||||||||||||||||||||||||||||||4194304||||||||||||||
5404|Dec 23, 2019 04:55:50.196130000 GMT|60.891225000|1426|4|6|216.58.196.194|25.141.92.229|0x00004000|0|62|1410||3|37.221668000|0.045849000|443|37305|1358|32||49152|0x00000010|0|1|0||||0.038738000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
5405|Dec 23, 2019 04:55:50.196366000 GMT|60.891461000|68|4|6|25.141.92.229|216.58.196.194|0x00004000|0|64|52||3|37.221904000|0.000236000|37305|443|0|32||500736|0x00000010|0|1|0|||0.000236000|0.038738000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5408|Dec 23, 2019 04:55:50.196447000 GMT|60.891542000|1426|4|6|216.58.196.194|25.141.92.229|0x00004000|0|62|1410||3|37.221985000|0.000081000|443|37305|1358|32||49152|0x00000010|0|1|0||||0.038738000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
5409|Dec 23, 2019 04:55:50.196564000 GMT|60.891659000|68|4|6|25.141.92.229|216.58.196.194|0x00004000|0|64|52||3|37.222102000|0.000117000|37305|443|0|32||503296|0x00000010|0|1|0|||0.000117000|0.038738000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5412|Dec 23, 2019 04:55:50.261931000 GMT|60.957026000|1426|4|6|216.58.196.194|25.141.92.229|0x00004000|0|62|1410||3|37.287469000|0.065367000|443|37305|1358|32||49152|0x00000010|0|1|0||||0.038738000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
5413|Dec 23, 2019 04:55:50.262210000 GMT|60.957305000|68|4|6|25.141.92.229|216.58.196.194|0x00004000|0|64|52||3|37.287748000|0.000279000|37305|443|0|32||506368|0x00000010|0|1|0|||0.000279000|0.038738000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
5416|Dec 23, 2019 04:55:50.262345000 GMT|60.957440000|68|4|6|104.101.16.218|25.141.92.229|0x00004000|0|62|52||7|34.048362000|1.695875000|443|38679|0|32||49152|0x00000010|0|1|0||||0.816972000||1,1||1|||||||||||||||||||||||||||||||||||||4194304||||||||||||||
