frame.number|frame.time|frame.time_relative|frame.len|ip.version|ip.proto|ip.src|ip.dst|ip.flags|ip.frag_offset|ip.ttl|ip.len|ip.fragment.error|tcp.stream|tcp.time_relative|tcp.time_delta|tcp.srcport|tcp.dstport|tcp.len|tcp.hdr_len|tcp.pdu.size|tcp.window_size|tcp.flags|tcp.flags.fin|tcp.flags.ack|tcp.flags.syn|tcp.analysis.retransmission|tcp.analysis.rto|tcp.analysis.ack_rtt|tcp.analysis.initial_rtt|tcp.analysis.bytes_in_flight|tcp.analysis.duplicate_ack|tcp.analysis.fast_retransmission|tcp.analysis.flags|tcp.analysis.keep_alive|tcp.analysis.keep_alive_ack|tcp.analysis.lost_segment|tcp.analysis.out_of_order|tcp.analysis.reused_ports|tcp.analysis.rto_frame|tcp.analysis.spurious_retransmission|tcp.analysis.tfo_syn|tcp.analysis.window_full|tcp.analysis.window_update|tcp.analysis.zero_window|tcp.analysis.zero_window_probe|tcp.analysis.zero_window_probe_ack|tcp.options.wscale.multiplier|tcp.segment.error|tls.record.content_type|tls.handshake.type|tls.alert_message|tls.handshake.cert_type.type|tls.handshake.extensions_server_name|tls.handshake.extensions_alpn_str|tls.resumed|tls.handshake.ciphersuite|tls.segment.error|tls.alert_message|tls.alert_message.desc|tls.alert_message.level|x509ce.dNSName|http.response.code|http.location|http.request.full_uri|http.request.method|http.request.uri|http.time|http.content_length|http.referer|_ws.expert.severity|udp.stream|udp.dstport|udp.srcport|udp.length.bad|udp.length.bad_zero|udp.possible_traceroute|udp.checksum.bad|dns.flags|dns.flags.rcode|dns.flags.response|dns.time|dns.count.queries|dns.qry.name|dns.resp.ttl
8136|Dec 23, 2019 05:11:46.301282000 GMT|66.944639000|1338|4|6|104.123.217.30|25.141.92.229|0x00004000|0|62|1322||65|2.492688000|0.034560000|443|39063|1270|32||49152|0x00000018|0|1|0||||0.541617000|1270||||||||||||||||||||||||||||||||||||||||||||||||||||||
8137|Dec 23, 2019 05:11:46.301521000 GMT|66.944878000|68|4|6|25.141.92.229|104.123.217.30|0x00004000|0|64|52||65|2.492927000|0.000239000|39063|443|0|32||148480|0x00000010|0|1|0|||0.000239000|0.541617000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
8140|Dec 23, 2019 05:11:46.336061000 GMT|66.979418000|1426|4|6|104.123.217.30|25.141.92.229|0x00004000|0|62|1410||65|2.527467000|0.034540000|443|39063|1358|32||49152|0x00000010|0|1|0||||0.541617000|1358|||||||||||||||||||23|||||||||||||||||||||||||||||||||||
8141|Dec 23, 2019 05:11:46.336304000 GMT|66.979661000|68|4|6|25.141.92.229|104.123.217.30|0x00004000|0|64|52||65|2.527710000|0.000243000|39063|443|0|32||151552|0x00000010|0|1|0|||0.000243000|0.541617000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
8144|Dec 23, 2019 05:11:46.336382000 GMT|66.979739000|1426|4|6|104.123.217.30|25.141.92.229|0x00004000|0|62|1410||65|2.527788000|0.000078000|443|39063|1358|32||49152|0x00000010|0|1|0||||0.541617000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
8145|Dec 23, 2019 05:11:46.336493000 GMT|66.979850000|68|4|6|25.141.92.229|104.123.217.30|0x00004000|0|64|52||65|2.527899000|0.000111000|39063|443|0|32||154112|0x00000010|0|1|0|||0.000111000|0.541617000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
8148|Dec 23, 2019 05:11:46.371088000 GMT|67.014445000|1426|4|6|104.123.217.30|25.141.92.229|0x00004000|0|62|1410||65|2.562494000|0.034595000|443|39063|1358|32||49152|0x00000010|0|1|0||||0.541617000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
8149|Dec 23, 2019 05:11:46.371367000 GMT|67.014724000|68|4|6|25.141.92.229|104.123.217.30|0x00004000|0|64|52||65|2.562773000|0.000279000|39063|443|0|32||156672|0x00000010|0|1|0|||0.000279000|0.541617000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
8152|Dec 23, 2019 05:11:46.409232000 GMT|67.052589000|1426|4|6|104.123.217.30|25.141.92.229|0x00004000|0|62|1410||65|2.600638000|0.037865000|443|39063|1358|32||49152|0x00000010|0|1|0||||0.541617000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
8153|Dec 23, 2019 05:11:46.409486000 GMT|67.052843000|68|4|6|25.141.92.229|104.123.217.30|0x00004000|0|64|52||65|2.600892000|0.000254000|39063|443|0|32||159744|0x00000010|0|1|0|||0.000254000|0.541617000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
8156|Dec 23, 2019 05:11:46.424495000 GMT|67.067852000|1426|4|6|104.123.217.30|25.141.92.229|0x00004000|0|62|1410||65|2.615901000|0.015009000|443|39063|1358|32||49152|0x00000010|0|1|0||||0.541617000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
8157|Dec 23, 2019 05:11:46.424743000 GMT|67.068100000|68|4|6|25.141.92.229|104.123.217.30|0x00004000|0|64|52||65|2.616149000|0.000248000|39063|443|0|32||162304|0x00000010|0|1|0|||0.000248000|0.541617000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
8160|Dec 23, 2019 05:11:46.447301000 GMT|67.090658000|1426|4|6|103.231.98.47|25.141.92.229|0x00004000|0|62|1410||66|0.760770000|0.688248000|443|38274|1358|32||45056|0x00000010|0|1|0||||0.033212000|1358|||||||||||||||||||22|2||||http/1.1||49200||||||||||||||||||||||||||||
8161|Dec 23, 2019 05:11:46.447599000 GMT|67.090956000|68|4|6|25.141.92.229|103.231.98.47|0x00004000|0|64|52||66|0.761068000|0.000298000|38274|443|0|32||84992|0x00000010|0|1|0|||0.000298000|0.033212000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
8164|Dec 23, 2019 05:11:46.472486000 GMT|67.115843000|1426|4|6|103.231.98.47|25.141.92.229|0x00004000|0|62|1410||66|0.785955000|0.024887000|443|38274|1358|32||45056|0x00000010|0|1|0||||0.033212000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
8165|Dec 23, 2019 05:11:46.472745000 GMT|67.116102000|68|4|6|25.141.92.229|103.231.98.47|0x00004000|0|64|52||66|0.786214000|0.000259000|38274|443|0|32||88064|0x00000010|0|1|0|||0.000259000|0.033212000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
8168|Dec 23, 2019 05:11:46.491317000 GMT|67.134674000|1426|4|6|103.231.98.47|25.141.92.229|0x00004000|0|62|1410||66|0.804786000|0.018572000|443|38274|1358|32||45056|0x00000010|0|1|0||||0.033212000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
8169|Dec 23, 2019 05:11:46.491577000 GMT|67.134934000|68|4|6|25.141.92.229|103.231.98.47|0x00004000|0|64|52||66|0.805046000|0.000260000|38274|443|0|32||90624|0x00000010|0|1|0|||0.000260000|0.033212000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
8172|Dec 23, 2019 05:11:46.491707000 GMT|67.135064000|90|4|6|103.231.98.47|25.141.92.229|0x00004000|0|62|74||66|0.805176000|0.000130000|443|38274|22|32||45056|0x00000018|0|1|0||||0.033212000|22||||||||||||||||||||||||||||||||||||||||||||||||||||||
8173|Dec 23, 2019 05:11:46.491842000 GMT|67.135199000|68|4|6|25.141.92.229|103.231.98.47|0x00004000|0|64|52||66|0.805311000|0.000135000|38274|443|0|32||90624|0x00000010|0|1|0|||0.000135000|0.033212000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
8176|Dec 23, 2019 05:11:46.519343000 GMT|67.162700000|1255|4|6|103.231.98.47|25.141.92.229|0x00004000|0|62|1239||66|0.832812000|0.027501000|443|38274|1187|32||45056|0x00000018|0|1|0||||0.033212000|1187|||||||||||||||||||22,22,22|11,12,14|||||||||||*.pubmatic.com,pubmatic.com|||||||||||||||||||||||
8177|Dec 23, 2019 05:11:46.519596000 GMT|67.162953000|68|4|6|25.141.92.229|103.231.98.47|0x00004000|0|64|52||66|0.833065000|0.000253000|38274|443|0|32||93184|0x00000010|0|1|0|||0.000253000|0.033212000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
8180|Dec 23, 2019 05:11:46.519686000 GMT|67.163043000|1426|4|6|104.123.217.30|25.141.92.229|0x00004000|0|62|1410||65|2.711092000|0.094943000|443|39063|1358|32||49152|0x00000010|0|1|0||||0.541617000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
8181|Dec 23, 2019 05:11:46.519803000 GMT|67.163160000|68|4|6|25.141.92.229|104.123.217.30|0x00004000|0|64|52||65|2.711209000|0.000117000|39063|443|0|32||164864|0x00000010|0|1|0|||0.000117000|0.541617000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
8184|Dec 23, 2019 05:11:46.547389000 GMT|67.190746000|1426|4|6|104.123.217.30|25.141.92.229|0x00004000|0|62|1410||65|2.738795000|0.027586000|443|39063|1358|32||49152|0x00000010|0|1|0||||0.541617000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
8185|Dec 23, 2019 05:11:46.547649000 GMT|67.191006000|68|4|6|25.141.92.229|104.123.217.30|0x00004000|0|64|52||65|2.739055000|0.000260000|39063|443|0|32||167936|0x00000010|0|1|0|||0.000260000|0.541617000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
8188|Dec 23, 2019 05:11:46.574091000 GMT|67.217448000|1426|4|6|104.123.217.30|25.141.92.229|0x00004000|0|62|1410||65|2.765497000|0.026442000|443|39063|1358|32||49152|0x00000010|0|1|0||||0.541617000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
8189|Dec 23, 2019 05:11:46.574368000 GMT|67.217725000|68|4|6|25.141.92.229|104.123.217.30|0x00004000|0|64|52||65|2.765774000|0.000277000|39063|443|0|32||170496|0x00000010|0|1|0|||0.000277000|0.541617000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
8191|Dec 23, 2019 05:11:46.577994000 GMT|67.221351000|194|4|6|25.141.92.229|103.231.98.47|0x00004000|0|64|178||66|0.891463000|0.058398000|38274|443|126|32||93184|0x00000018|0|1|0||||0.033212000|126|||||||||||||||||||22,20,22|16||||||||||||||||||||||||||||||||||
8193|Dec 23, 2019 05:11:46.580304000 GMT|67.223661000|1426|4|6|25.141.92.229|103.231.98.47|0x00004000|0|64|1410||66|0.893773000|0.002310000|38274|443|1358|32||93184|0x00000010|0|1|0||||0.033212000|1484||||||||||||||||||||||||||||||||||||||||||||||||||||||
8195|Dec 23, 2019 05:11:46.580518000 GMT|67.223875000|1426|4|6|25.141.92.229|103.231.98.47|0x00004000|0|64|1410||66|0.893987000|0.000214000|38274|443|1358|32||93184|0x00000010|0|1|0||||0.033212000|2842||||||||||||||||||||||||||||||||||||||||||||||||||||||
8197|Dec 23, 2019 05:11:46.580795000 GMT|67.224152000|1426|4|6|25.141.92.229|103.231.98.47|0x00004000|0|64|1410||66|0.894264000|0.000277000|38274|443|1358|32||93184|0x00000010|0|1|0||||0.033212000|4200||||||||||||||||||||||||||||||||||||||||||||||||||||||
8199|Dec 23, 2019 05:11:46.580911000 GMT|67.224268000|1426|4|6|25.141.92.229|103.231.98.47|0x00004000|0|64|1410||66|0.894380000|0.000116000|38274|443|1358|32||93184|0x00000010|0|1|0||||0.033212000|5558||||||||||||||||||||||||||||||||||||||||||||||||||||||
8201|Dec 23, 2019 05:11:46.581001000 GMT|67.224358000|1426|4|6|25.141.92.229|103.231.98.47|0x00004000|0|64|1410||66|0.894470000|0.000090000|38274|443|1358|32||93184|0x00000010|0|1|0||||0.033212000|6916||||||||||||||||||||||||||||||||||||||||||||||||||||||
8203|Dec 23, 2019 05:11:46.581109000 GMT|67.224466000|1426|4|6|25.141.92.229|103.231.98.47|0x00004000|0|64|1410||66|0.894578000|0.000108000|38274|443|1358|32||93184|0x00000010|0|1|0||||0.033212000|8274||||||||||||||||||||||||||||||||||||||||||||||||||||||
8205|Dec 23, 2019 05:11:46.581214000 GMT|67.224571000|1426|4|6|25.141.92.229|103.231.98.47|0x00004000|0|64|1410||66|0.894683000|0.000105000|38274|443|1358|32||93184|0x00000010|0|1|0||||0.033212000|9632||||||||||||||||||||||||||||||||||||||||||||||||||||||
8207|Dec 23, 2019 05:11:46.581316000 GMT|67.224673000|1426|4|6|25.141.92.229|103.231.98.47|0x00004000|0|64|1410||66|0.894785000|0.000102000|38274|443|1358|32||93184|0x00000010|0|1|0||||0.033212000|10990||||||||||||||||||||||||||||||||||||||||||||||||||||||
8209|Dec 23, 2019 05:11:46.581589000 GMT|67.224946000|1426|4|6|25.141.92.229|103.231.98.47|0x00004000|0|64|1410||66|0.895058000|0.000273000|38274|443|1358|32||93184|0x00000010|0|1|0||||0.033212000|12348||||||||||||||||||||||||||||||||||||||||||||||||||||||
8212|Dec 23, 2019 05:11:46.599470000 GMT|67.242827000|1426|4|6|104.123.217.30|25.141.92.229|0x00004000|0|62|1410||65|2.790876000|0.025102000|443|39063|1358|32||49152|0x00000010|0|1|0||||0.541617000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
8213|Dec 23, 2019 05:11:46.599722000 GMT|67.243079000|68|4|6|25.141.92.229|104.123.217.30|0x00004000|0|64|52||65|2.791128000|0.000252000|39063|443|0|32||173056|0x00000010|0|1|0|||0.000252000|0.541617000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
8216|Dec 23, 2019 05:11:46.622806000 GMT|67.266163000|1426|4|6|104.123.217.30|25.141.92.229|0x00004000|0|62|1410||65|2.814212000|0.023084000|443|39063|1358|32||49152|0x00000010|0|1|0||||0.541617000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
8217|Dec 23, 2019 05:11:46.623055000 GMT|67.266412000|68|4|6|25.141.92.229|104.123.217.30|0x00004000|0|64|52||65|2.814461000|0.000249000|39063|443|0|32||175616|0x00000010|0|1|0|||0.000249000|0.541617000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
8220|Dec 23, 2019 05:11:46.623166000 GMT|67.266523000|1426|4|6|104.123.217.30|25.141.92.229|0x00004000|0|62|1410||65|2.814572000|0.000111000|443|39063|1358|32||49152|0x00000010|0|1|0||||0.541617000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
8221|Dec 23, 2019 05:11:46.623298000 GMT|67.266655000|68|4|6|25.141.92.229|104.123.217.30|0x00004000|0|64|52||65|2.814704000|0.000132000|39063|443|0|32||178688|0x00000010|0|1|0|||0.000132000|0.541617000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
8223|Dec 23, 2019 05:11:46.653750000 GMT|67.297107000|1426|4|6|25.141.92.229|103.231.98.47|0x00004000|0|64|1410||66|0.967219000|0.072161000|38274|443|1358|32||93184|0x00000010|0|1|0||||0.033212000|13706||||||||||||||||||||||||||||||||||||||||||||||||||||||
8226|Dec 23, 2019 05:11:46.664817000 GMT|67.308174000|1255|4|6|103.231.98.47|25.141.92.229|0x00004000|0|62|1239||66|0.978286000|0.011067000|443|38274|1187|32||45056|0x00000018|0|1|0|1|||0.033212000|1187|||1|||||||1||||||||||||||||||||||||||||||4194304,4194304,8388608||||||||||||||
8227|Dec 23, 2019 05:11:46.665098000 GMT|67.308455000|80|4|6|25.141.92.229|103.231.98.47|0x00004000|0|64|64||66|0.978567000|0.000281000|38274|443|0|44||93184|0x00000010|0|1|0|||0.000281000|0.033212000||1,1||1|||||||||||||||||||||||||||||||||||||4194304||||||||||||||
8230|Dec 23, 2019 05:11:46.689317000 GMT|67.332674000|1426|4|6|104.123.217.30|25.141.92.229|0x00004000|0|62|1410||65|2.880723000|0.066019000|443|39063|1358|32||49152|0x00000010|0|1|0||||0.541617000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
8231|Dec 23, 2019 05:11:46.689636000 GMT|67.332993000|68|4|6|25.141.92.229|104.123.217.30|0x00004000|0|64|52||65|2.881042000|0.000319000|39063|443|0|32||181248|0x00000010|0|1|0|||0.000319000|0.541617000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
8234|Dec 23, 2019 05:11:46.689737000 GMT|67.333094000|1426|4|6|104.123.217.30|25.141.92.229|0x00004000|0|62|1410||65|2.881143000|0.000101000|443|39063|1358|32||49152|0x00000010|0|1|0||||0.541617000|1358|||||||||||||||||||23|||||||||||||||||||||||||||||||||||
8235|Dec 23, 2019 05:11:46.689854000 GMT|67.333211000|68|4|6|25.141.92.229|104.123.217.30|0x00004000|0|64|52||65|2.881260000|0.000117000|39063|443|0|32||183808|0x00000010|0|1|0|||0.000117000|0.541617000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
8237|Dec 23, 2019 05:11:46.736973000 GMT|67.380330000|270|4|6|25.141.92.229|103.231.98.47|0x00004000|0|64|254||66|1.050442000|0.071875000|38274|443|202|32||93184|0x00000018|0|1|0||||0.033212000|13908|||||||||||||||||||23|||||||||||||||||||||||||||||||||||
8240|Dec 23, 2019 05:11:46.747257000 GMT|67.390614000|1426|4|6|104.123.217.30|25.141.92.229|0x00004000|0|62|1410||65|2.938663000|0.057403000|443|39063|1358|32||49152|0x00000010|0|1|0||||0.541617000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
8241|Dec 23, 2019 05:11:46.747478000 GMT|67.390835000|68|4|6|25.141.92.229|104.123.217.30|0x00004000|0|64|52||65|2.938884000|0.000221000|39063|443|0|32||186880|0x00000010|0|1|0|||0.000221000|0.541617000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
8244|Dec 23, 2019 05:11:46.783135000 GMT|67.426492000|1426|4|6|104.123.217.30|25.141.92.229|0x00004000|0|62|1410||65|2.974541000|0.035657000|443|39063|1358|32||49152|0x00000010|0|1|0||||0.541617000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
8245|Dec 23, 2019 05:11:46.783464000 GMT|67.426821000|68|4|6|25.141.92.229|104.123.217.30|0x00004000|0|64|52||65|2.974870000|0.000329000|39063|443|0|32||189440|0x00000010|0|1|0|||0.000329000|0.541617000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
8248|Dec 23, 2019 05:11:46.797156000 GMT|67.440513000|1426|4|6|104.123.217.30|25.141.92.229|0x00004000|0|62|1410||65|2.988562000|0.013692000|443|39063|1358|32||49152|0x00000010|0|1|0||||0.541617000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
8249|Dec 23, 2019 05:11:46.797423000 GMT|67.440780000|68|4|6|25.141.92.229|104.123.217.30|0x00004000|0|64|52||65|2.988829000|0.000267000|39063|443|0|32||192000|0x00000010|0|1|0|||0.000267000|0.541617000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
8252|Dec 23, 2019 05:11:46.814069000 GMT|67.457426000|1426|4|6|104.123.217.30|25.141.92.229|0x00004000|0|62|1410||65|3.005475000|0.016646000|443|39063|1358|32||49152|0x00000010|0|1|0||||0.541617000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
8253|Dec 23, 2019 05:11:46.814278000 GMT|67.457635000|68|4|6|25.141.92.229|104.123.217.30|0x00004000|0|64|52||65|3.005684000|0.000209000|39063|443|0|32||195072|0x00000010|0|1|0|||0.000209000|0.541617000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
8256|Dec 23, 2019 05:11:46.840996000 GMT|67.484353000|1426|4|6|104.123.217.30|25.141.92.229|0x00004000|0|62|1410||65|3.032402000|0.026718000|443|39063|1358|32||49152|0x00000010|0|1|0||||0.541617000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
8257|Dec 23, 2019 05:11:46.841188000 GMT|67.484545000|68|4|6|25.141.92.229|104.123.217.30|0x00004000|0|64|52||65|3.032594000|0.000192000|39063|443|0|32||197632|0x00000010|0|1|0|||0.000192000|0.541617000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
8260|Dec 23, 2019 05:11:46.841263000 GMT|67.484620000|1426|4|6|104.123.217.30|25.141.92.229|0x00004000|0|62|1410||65|3.032669000|0.000075000|443|39063|1358|32||49152|0x00000010|0|1|0||||0.541617000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
8261|Dec 23, 2019 05:11:46.841373000 GMT|67.484730000|68|4|6|25.141.92.229|104.123.217.30|0x00004000|0|64|52||65|3.032779000|0.000110000|39063|443|0|32||200192|0x00000010|0|1|0|||0.000110000|0.541617000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
8264|Dec 23, 2019 05:11:46.879219000 GMT|67.522576000|1426|4|6|104.123.217.30|25.141.92.229|0x00004000|0|62|1410||65|3.070625000|0.037846000|443|39063|1358|32||49152|0x00000010|0|1|0||||0.541617000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
8265|Dec 23, 2019 05:11:46.879437000 GMT|67.522794000|68|4|6|25.141.92.229|104.123.217.30|0x00004000|0|64|52||65|3.070843000|0.000218000|39063|443|0|32||203264|0x00000010|0|1|0|||0.000218000|0.541617000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
8268|Dec 23, 2019 05:11:46.902430000 GMT|67.545787000|1426|4|6|104.123.217.30|25.141.92.229|0x00004000|0|62|1410||65|3.093836000|0.022993000|443|39063|1358|32||49152|0x00000010|0|1|0||||0.541617000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
8269|Dec 23, 2019 05:11:46.902652000 GMT|67.546009000|68|4|6|25.141.92.229|104.123.217.30|0x00004000|0|64|52||65|3.094058000|0.000222000|39063|443|0|32||205824|0x00000010|0|1|0|||0.000222000|0.541617000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
8272|Dec 23, 2019 05:11:46.921006000 GMT|67.564363000|1426|4|6|104.123.217.30|25.141.92.229|0x00004000|0|62|1410||65|3.112412000|0.018354000|443|39063|1358|32||49152|0x00000010|0|1|0||||0.541617000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
8273|Dec 23, 2019 05:11:46.921228000 GMT|67.564585000|68|4|6|25.141.92.229|104.123.217.30|0x00004000|0|64|52||65|3.112634000|0.000222000|39063|443|0|32||208384|0x00000010|0|1|0|||0.000222000|0.541617000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
8276|Dec 23, 2019 05:11:46.921359000 GMT|67.564716000|632|4|6|172.217.166.195|25.141.92.229|0x00004000|0|62|616||54|10.477099000|1.708777000|443|38641|564|32||45056|0x00000018|0|1|0||||0.245834000|564|||||||||||||||||||23,23|||||||||||||||||||||||||||||||||||
8278|Dec 23, 2019 05:11:46.957230000 GMT|67.600587000|1426|4|6|104.123.217.30|25.141.92.229|0x00004000|0|62|1410||65|3.148636000|0.036002000|443|39063|1358|32||49152|0x00000010|0|1|0||||0.541617000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
8279|Dec 23, 2019 05:11:46.957512000 GMT|67.600869000|68|4|6|25.141.92.229|104.123.217.30|0x00004000|0|64|52||65|3.148918000|0.000282000|39063|443|0|32||210944|0x00000010|0|1|0|||0.000282000|0.541617000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
8281|Dec 23, 2019 05:11:46.960366000 GMT|67.603723000|68|4|6|25.141.92.229|172.217.166.195|0x00004000|0|64|52||54|10.516106000|0.039007000|38641|443|0|32||93184|0x00000010|0|1|0|||0.039007000|0.245834000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
8284|Dec 23, 2019 05:11:46.969331000 GMT|67.612688000|1426|4|6|104.123.217.30|25.141.92.229|0x00004000|0|62|1410||65|3.160737000|0.011819000|443|39063|1358|32||49152|0x00000010|0|1|0||||0.541617000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
8285|Dec 23, 2019 05:11:46.969583000 GMT|67.612940000|68|4|6|25.141.92.229|104.123.217.30|0x00004000|0|64|52||65|3.160989000|0.000252000|39063|443|0|32||214016|0x00000010|0|1|0|||0.000252000|0.541617000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
8287|Dec 23, 2019 05:11:46.973656000 GMT|67.617013000|194|4|6|25.141.92.229|103.231.98.47|0x00004000|0|64|178||66|1.287125000|0.236683000|38274|443|126|32||93184|0x00000018|0|1|0|1|0.236683000||0.033212000|13908|||1||||||8237|||||||||||||||||||||||||||||||4194304||||||||||||||
8290|Dec 23, 2019 05:11:46.992372000 GMT|67.635729000|1426|4|6|104.123.217.30|25.141.92.229|0x00004000|0|62|1410||65|3.183778000|0.022789000|443|39063|1358|32||49152|0x00000010|0|1|0||||0.541617000|1358|||||||||||||||||||23|||||||||||||||||||||||||||||||||||
8291|Dec 23, 2019 05:11:46.992636000 GMT|67.635993000|68|4|6|25.141.92.229|104.123.217.30|0x00004000|0|64|52||65|3.184042000|0.000264000|39063|443|0|32||216576|0x00000010|0|1|0|||0.000264000|0.541617000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
8294|Dec 23, 2019 05:11:47.017341000 GMT|67.660698000|1426|4|6|103.231.98.47|25.141.92.229|0x00004000|0|62|1410||66|1.330810000|0.043685000|443|38274|1358|32||45056|0x00000010|0|1|0|1|||0.033212000|1358|||1|||||||1|||||||||22|2||||http/1.1||49200||||||||||||||4194304,4194304||||||||||||||
8295|Dec 23, 2019 05:11:47.017587000 GMT|67.660944000|80|4|6|25.141.92.229|103.231.98.47|0x00004000|0|64|64||66|1.331056000|0.000246000|38274|443|0|44||93184|0x00000010|0|1|0||||0.033212000||1,1||1|||||||||||||||||||||||||||||||||||||4194304||||||||||||||
8298|Dec 23, 2019 05:11:47.046187000 GMT|67.689544000|1426|4|6|104.123.217.30|25.141.92.229|0x00004000|0|62|1410||65|3.237593000|0.053551000|443|39063|1358|32||49152|0x00000010|0|1|0||||0.541617000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
8299|Dec 23, 2019 05:11:47.046433000 GMT|67.689790000|68|4|6|25.141.92.229|104.123.217.30|0x00004000|0|64|52||65|3.237839000|0.000246000|39063|443|0|32||219136|0x00000010|0|1|0|||0.000246000|0.541617000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
8302|Dec 23, 2019 05:11:47.086229000 GMT|67.729586000|1426|4|6|104.123.217.30|25.141.92.229|0x00004000|0|62|1410||65|3.277635000|0.039796000|443|39063|1358|32||49152|0x00000010|0|1|0||||0.541617000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
8303|Dec 23, 2019 05:11:47.086476000 GMT|67.729833000|68|4|6|25.141.92.229|104.123.217.30|0x00004000|0|64|52||65|3.277882000|0.000247000|39063|443|0|32||222208|0x00000010|0|1|0|||0.000247000|0.541617000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
8306|Dec 23, 2019 05:11:47.086606000 GMT|67.729963000|1426|4|6|104.123.217.30|25.141.92.229|0x00004000|0|62|1410||65|3.278012000|0.000130000|443|39063|1358|32||49152|0x00000010|0|1|0||||0.541617000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
8307|Dec 23, 2019 05:11:47.086814000 GMT|67.730171000|68|4|6|25.141.92.229|104.123.217.30|0x00004000|0|64|52||65|3.278220000|0.000208000|39063|443|0|32||224768|0x00000010|0|1|0|||0.000208000|0.541617000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
8310|Dec 23, 2019 05:11:47.107376000 GMT|67.750733000|1426|4|6|104.123.217.30|25.141.92.229|0x00004000|0|62|1410||65|3.298782000|0.020562000|443|39063|1358|32||49152|0x00000010|0|1|0||||0.541617000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
8311|Dec 23, 2019 05:11:47.107656000 GMT|67.751013000|68|4|6|25.141.92.229|104.123.217.30|0x00004000|0|64|52||65|3.299062000|0.000280000|39063|443|0|32||227328|0x00000010|0|1|0|||0.000280000|0.541617000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
